transaction_id,user_id,transaction_date,product_category,merchant_name,product_amount,transaction_status,merchant_id,transaction_type
81a29644-2813-4f9d-919e-afbccd5a4dfd,USER_003,21/3/2024 12:39,Internet Bill,Maxis Home Fibre,155.6,Successful,MERCH_INT_5281,payment
d006406b-3e3f-42bc-8d28-002beae6aef2,USER_003,21/3/2024 20:24,Food & Beverage,Tealive,5.93,Successful,MERCH_FNB_3644,payment
6ec3a6a0-2783-4231-b041-a92bc1cee1b0,USER_003,21/3/2024 23:18,Electricity Bill,Tenaga Nasional (TNB),229.46,Failed,MERCH_UTL_7515,payment
aa55fe62-f9b1-4314-b91f-5daa5fe9195b,USER_003,22/3/2024 6:43,Highway Toll,LDP Toll,3.82,Successful,MERCH_TOLL_7929,payment
14d8b872-a79d-4b7d-9ccf-177d4a9cbcfd,USER_003,22/3/2024 14:41,Internet Bill,Digi Home,161.43,Successful,MERCH_INT_9735,payment
852bf112-d3f9-4a28-b114-1f461e43a4b2,USER_003,23/3/2024 9:24,Grocery Shopping,Tesco Malaysia,40.68,Successful,MERCH_GRC_2456,payment
81f7b11d-7304-4b23-a50e-c10ebe42937d,USER_003,24/3/2024 12:58,Movie Ticket,TGV Cinemas,33.47,Successful,MERCH_MOV_5407,payment
df6651ce-be01-436d-902a-75108fd032bd,USER_003,24/3/2024 18:10,Food Delivery,Shopeefood,88.99,Successful,MERCH_FDL_1105,payment
0fd55e17-b750-4676-95c8-72ceb56b69e8,USER_003,24/3/2024 18:54,Highway Toll,PLUS Highway,8.85,Successful,MERCH_TOLL_7845,payment
ee47640b-4f57-4785-bc94-a616d039debc,USER_003,24/3/2024 20:31,Streaming Service,Disney+ Hotstar,28.67,Successful,MERCH_STR_3890,payment
dfdec4d5-ebeb-44ac-bbf3-319a28a24130,USER_003,25/3/2024 12:59,Food & Beverage,Marrybrown,76.14,Successful,MERCH_FNB_9234,payment
019366ac-a237-475a-a0ec-a11c48a5c7f5,USER_003,25/3/2024 16:26,Gaming Credits,PUBG Mobile UC,10.6,Successful,MERCH_GAM_4292,payment
9f0d9f34-d417-4c2c-ba8b-55c89e5e74be,USER_003,26/3/2024 11:46,Taxi / Ride-hailing,MyCar Ride,30.92,Successful,MERCH_RDH_7697,payment
d3cea5eb-1a54-4b12-904b-fda01ce75e82,USER_003,27/3/2024 14:53,Public Transport,Go KL City Bus,1.72,Successful,MERCH_TRNS_3721,payment
3a1e88c4-65ec-4b29-abe4-88b4c0ee0a2e,USER_003,27/3/2024 16:20,Public Transport,RapidKL LRT,1.27,Successful,MERCH_TRNS_6605,payment
e648e02c-7695-43fd-bb34-e4e4da0c8dd8,USER_003,30/3/2024 8:44,Online Shopping,Shopee,49.31,Successful,MERCH_OSP_1155,payment
130640b5-fa86-410f-8a0e-7ac611ad9dc6,USER_003,30/3/2024 23:25,Highway Toll,NKVE Toll,2.86,Successful,MERCH_TOLL_1685,payment
3a071dae-6722-4c12-987f-e7aa5f231cab,USER_003,1/4/24 8:14,Wallet Top-up,RHB Online Top-up,234.71,Successful,TOPUP,topup
89a3cfa4-614b-4b26-9c41-3ef4bbb6825f,USER_003,4/4/24 10:59,Highway Toll,MEX Highway,11.92,Successful,MERCH_TOLL_4082,payment
647012b5-7c7c-4745-9443-42fb4299702a,USER_003,4/4/24 22:17,Mobile Recharge,Digi Prepaid,33.08,Successful,MERCH_MBL_7229,payment
7aff4433-c0b9-428c-a9ae-3f88d7c98006,USER_003,6/4/24 20:07,Highway Toll,NKVE Toll,13.36,Failed,MERCH_TOLL_4110,payment
e88b12cf-a966-4cf9-a3c8-b794b11a03cc,USER_003,7/4/24 11:48,Grocery Shopping,Village Grocer,137.14,Successful,MERCH_GRC_3069,payment
151f171f-5871-4ded-b818-cc3d81d43f39,USER_003,8/4/24 17:42,Food & Beverage,Secret Recipe,45.37,Successful,MERCH_FNB_1150,payment
dac3247f-7037-4e69-a8c5-d33a2e1de9a4,USER_003,9/4/24 21:57,Food & Beverage,Gong Cha Malaysia,42.49,Successful,MERCH_FNB_4586,payment
c802529a-52a0-4820-ace9-574a7dade442,USER_003,10/4/24 12:45,Petrol,Shell Malaysia,83.9,Successful,MERCH_PTR_1562,payment
63e5866a-917b-4683-ba4d-b6ef3a585636,USER_003,11/4/24 9:00,Wallet Top-up,Maybank2u Top-up,282.04,Successful,TOPUP,topup
4f7ffe23-feeb-4fc1-a645-293a99e329bd,USER_003,11/4/24 19:21,Petrol,Shell Malaysia,56.23,Failed,MERCH_PTR_9110,payment
8c9285ab-bf29-4fa7-9a6d-90027a071fa3,USER_003,11/4/24 20:14,Highway Toll,SPRINT Highway,13.09,Successful,MERCH_TOLL_3501,payment
0353fa2f-06d2-40d9-be15-e4bfc652e6a6,USER_003,12/4/24 7:51,Streaming Service,Disney+ Hotstar,51.76,Successful,MERCH_STR_1861,payment
b914c02e-7620-4f6b-b64a-02c6a64f14bf,USER_003,13/4/2024 7:22,Insurance,Allianz Malaysia,345.79,Successful,MERCH_INS_5900,payment
e22ce2ac-a38c-4249-80bf-62a67f1e49d9,USER_003,13/4/2024 18:41,Insurance,AIA Malaysia,185.92,Successful,MERCH_INS_9977,payment
9f40adca-5b0c-4038-bab3-109d158ed405,USER_003,13/4/2024 22:48,Online Shopping,Zalora Malaysia,207.71,Successful,MERCH_OSP_7412,payment
9f073d30-fb5e-4dfc-b818-e84edef4eb94,USER_003,16/4/2024 8:19,Grocery Shopping,Giant Hypermarket,107.54,Successful,MERCH_GRC_9978,payment
2c830c5c-af43-4d8a-9092-5f41cafd79aa,USER_003,16/4/2024 18:47,Taxi / Ride-hailing,Maxim Malaysia,52.19,Successful,MERCH_RDH_1886,payment
b9949ee9-e19d-43f9-945d-337af31001ae,USER_003,20/4/2024 21:32,Online Shopping,Lazada,232.1,Successful,MERCH_OSP_3253,payment
870b6667-49c8-48ef-a479-aebe171f3fc3,USER_003,21/4/2024 21:05,Parking,Wilson Parking MY,16.48,Successful,MERCH_PRK_4573,payment
53308412-1056-48f1-a1bf-8c47fde9aaec,USER_003,22/4/2024 12:00,Electricity Bill,Tenaga Nasional (TNB),222.8,Pending,MERCH_UTL_2670,payment
f1d24514-ec15-4f2e-bfe7-ac9d61078826,USER_003,22/4/2024 16:20,Food & Beverage,Secret Recipe,74.45,Successful,MERCH_FNB_3756,payment
4ae8412e-ba42-4bec-9eca-f21503681340,USER_003,22/4/2024 23:15,Wallet Top-up,CIMB Clicks Top-up,483.52,Successful,TOPUP,topup
56a2a13b-e907-4073-bf41-2f0d52990884,USER_003,22/4/2024 23:55,Online Shopping,Zalora Malaysia,485.47,Successful,MERCH_OSP_8107,payment
74a39523-b9c5-4dd6-8964-59e249cf9e67,USER_003,23/4/2024 6:10,Food Delivery,Grab Food,30.79,Successful,MERCH_FDL_2946,payment
e2c6cabb-f02f-4d33-953b-85c1afaaf34c,USER_003,23/4/2024 8:06,Water Bill,Air Selangor,48.79,Pending,MERCH_WTR_7150,payment
b142b5fc-1e01-4d79-9dec-6de6faf30530,USER_003,23/4/2024 9:46,Water Bill,SYABAS,53.24,Successful,MERCH_WTR_8596,payment
1c1c4a89-d1be-4edb-93ce-04c52e26b443,USER_003,23/4/2024 16:55,Grocery Shopping,Cold Storage,17.73,Successful,MERCH_GRC_7018,payment
e99ec590-547f-42c1-8ea1-e6face887f45,USER_003,25/4/2024 13:23,Public Transport,Go KL City Bus,3.02,Successful,MERCH_TRNS_9351,payment
7ec716b0-7f6e-4b16-ba8d-6aadafbbdc4e,USER_003,25/4/2024 14:14,Wallet Top-up,Public Bank Top-up,282.12,Successful,TOPUP,topup
ecbb597b-01b7-4c2e-af64-06017a2ec553,USER_003,26/4/2024 8:22,Movie Ticket,TGV Cinemas,26.59,Successful,MERCH_MOV_7290,payment
110e4fef-c2bc-48af-ba0a-00ed6bcf9147,USER_003,26/4/2024 22:02,Food Delivery,Beep Delivery,19.76,Successful,MERCH_FDL_3051,payment
2234ba5b-cafd-4528-b4ab-09af17c6a1a9,USER_003,26/4/2024 23:54,Parking,DBKL Parking,9.3,Successful,MERCH_PRK_4029,payment
4aec61a2-5e38-424f-8dc7-3a1d45671646,USER_003,27/4/2024 16:01,Food Delivery,Beep Delivery,50.11,Successful,MERCH_FDL_9684,payment
873fdb2e-25b6-4dfe-b732-ee47bd0d2eae,USER_003,28/4/2024 18:46,Petrol,Petronas Station,116.91,Successful,MERCH_PTR_4399,payment
87e995b9-7877-48e1-bade-9d2a37267617,USER_003,28/4/2024 22:56,Food & Beverage,Marrybrown,46.6,Successful,MERCH_FNB_1087,payment
9c9d9f9b-e6a2-4912-b715-58d6a1498dac,USER_003,29/4/2024 10:01,Public Transport,MRT Putrajaya Line,6.87,Successful,MERCH_TRNS_4378,payment
e9f48b2f-6be4-4418-afdf-b4ac801f7ab8,USER_003,30/4/2024 8:41,Grocery Shopping,99 Speedmart,245.28,Successful,MERCH_GRC_2386,payment
4e0044dd-9aea-45af-aada-2418700d7798,USER_003,30/4/2024 16:57,Mobile Recharge,Yes 4G Reload,26.92,Successful,MERCH_MBL_3811,payment
7798cb71-403c-40fe-b681-664c31a1b76d,USER_003,30/4/2024 21:30,Highway Toll,SPRINT Highway,14.75,Successful,MERCH_TOLL_1756,payment
deda7fa2-d681-4b15-808a-1179e38a76ce,USER_003,30/4/2024 21:42,Movie Ticket,mmCineplexes,17.64,Successful,MERCH_MOV_8289,payment
3a04360c-0761-4737-aced-754bfe8c6d1b,USER_004,1/8/23 8:19,Wallet Top-up,Public Bank Top-up,342.64,Successful,TOPUP,topup
393fca70-c2b7-47ba-b974-3ba00db118fa,USER_004,3/8/23 14:40,Streaming Service,Netflix Malaysia,52.68,Successful,MERCH_STR_4932,payment
90dd7d27-4a35-4d91-a440-a4eaa4ce5d33,USER_004,3/8/23 17:58,Highway Toll,MEX Highway,9.26,Successful,MERCH_TOLL_5683,payment
4f0838ec-9759-47c1-ab39-b2aaf1c0dec0,USER_004,4/8/23 11:33,Parking,Secure Parking,18.78,Successful,MERCH_PRK_9334,payment
5ba0ff2e-5d17-47e9-b9aa-eb7b26476a5f,USER_004,4/8/23 18:14,Petrol,Petron Malaysia,66.49,Successful,MERCH_PTR_3042,payment
996cdb1c-3d29-42e8-a798-5e607a4c2d9b,USER_004,5/8/23 14:00,Parking,APCOA Parking,14.65,Successful,MERCH_PRK_7962,payment
26a7e14d-1db7-4a13-851e-575d30894b1e,USER_004,5/8/23 18:36,Food & Beverage,McDonald's Malaysia,77.35,Successful,MERCH_FNB_8350,payment
6c1e3f89-a85c-4589-8d35-b2aed854e8db,USER_004,6/8/23 16:48,Parking,DBKL Parking,5.15,Successful,MERCH_PRK_4687,payment
1b5da833-5e8d-428d-aab2-4c9a772c6d88,USER_004,6/8/23 17:51,Public Transport,KTM Komuter,4.8,Successful,MERCH_TRNS_1834,payment
7445eeed-c207-4af2-8adc-8778cf472031,USER_004,6/8/23 18:29,Food Delivery,Grab Food,83.3,Successful,MERCH_FDL_6537,payment
478614e7-2506-4940-8077-36f3b5f83cc1,USER_004,6/8/23 20:22,Petrol,Petronas Station,56.93,Successful,MERCH_PTR_5752,payment
604ce598-ef7f-41b5-a046-71bc5cf4b53f,USER_004,7/8/23 10:19,Food & Beverage,Secret Recipe,74.23,Successful,MERCH_FNB_4562,payment
ef9af639-7dcc-442e-bbca-c499b1cbf152,USER_004,8/8/23 8:17,Wallet Top-up,Debit Card Reload,356.43,Successful,TOPUP,topup
520092e8-6726-420d-93b5-729c48f9164b,USER_004,8/8/23 19:45,Petrol,Petron Malaysia,35.17,Successful,MERCH_PTR_8999,payment
44cb375c-8f89-4376-abff-67cfd39c646a,USER_004,9/8/23 7:58,Petrol,BHP Petrol,39.64,Successful,MERCH_PTR_6798,payment
a63bee41-1224-4a36-be49-f55fd66997f4,USER_004,9/8/23 10:46,Taxi / Ride-hailing,AirAsia Ride,8.46,Successful,MERCH_RDH_6808,payment
1cea1047-450f-492f-b5e7-2e0b52cfaaae,USER_004,9/8/23 18:41,Food & Beverage,Marrybrown,14.29,Successful,MERCH_FNB_7729,payment
4c910609-4d07-40c3-9ae0-b5a38269c173,USER_004,12/8/23 15:35,Public Transport,Go KL City Bus,3.03,Successful,MERCH_TRNS_5098,payment
638b754d-d63d-4932-88bd-8c353551bcb9,USER_004,14/8/2023 8:21,Grocery Shopping,Tesco Malaysia,141.06,Successful,MERCH_GRC_3984,payment
3bdb61ec-f4fa-4c81-9303-cd64d7a6e416,USER_004,14/8/2023 8:35,Wallet Top-up,Bank Transfer Top-up,359.84,Successful,TOPUP,topup
17d1a4db-7123-409e-9197-47ca902a0637,USER_004,14/8/2023 10:20,Food Delivery,AirAsia Food,40.02,Successful,MERCH_FDL_1095,payment
d6fb6fd4-6e76-4a52-9744-46b04dc5d7dd,USER_004,14/8/2023 18:01,Food & Beverage,Tealive,8.02,Successful,MERCH_FNB_5667,payment
453367eb-65a2-487a-81b0-fa5211dc474f,USER_004,15/8/2023 22:18,Taxi / Ride-hailing,Grab Car,42.64,Failed,MERCH_RDH_3626,payment
bbd8d9e4-8c2f-4271-9716-9e8c4fec3892,USER_004,17/8/2023 10:42,Wallet Top-up,RHB Online Top-up,179.7,Successful,TOPUP,topup
cfe5d585-78b1-41da-ac39-3428502d76d9,USER_004,17/8/2023 12:44,Petrol,Shell Malaysia,97.6,Successful,MERCH_PTR_6322,payment
52f41de6-a489-47d2-80c3-3261b948aedf,USER_004,17/8/2023 17:38,Food Delivery,AirAsia Food,20.56,Successful,MERCH_FDL_3153,payment
ffad7050-b4d8-4b93-9796-049bccbda091,USER_004,18/8/2023 9:43,Highway Toll,LDP Toll,8.5,Successful,MERCH_TOLL_6638,payment
5fdbc177-7974-4677-bcea-0f6fd7dd93fa,USER_004,18/8/2023 12:37,Food & Beverage,PappaRich,78.23,Successful,MERCH_FNB_8039,payment
07c6ed3e-6d38-44ab-af0b-e928c38a4aaa,USER_004,19/8/2023 22:38,Online Shopping,Zalora Malaysia,253.25,Successful,MERCH_OSP_5623,payment
3cce5209-38e8-4a52-be41-85c2b5fc60b2,USER_004,20/8/2023 9:57,Food & Beverage,Marrybrown,19.01,Successful,MERCH_FNB_9376,payment
b69a736e-a820-4099-94be-2edbf5bf891b,USER_004,21/8/2023 12:45,Highway Toll,SPRINT Highway,10.83,Successful,MERCH_TOLL_5052,payment
7b7673d7-872a-4266-b62a-c205024341bd,USER_004,21/8/2023 17:45,Petrol,Petronas Station,85,Successful,MERCH_PTR_9230,payment
e17346a8-bfdd-491d-b537-35cd48367464,USER_004,22/8/2023 7:15,Education,Udemy Malaysia,55.62,Successful,MERCH_EDU_4758,payment
c7a801e6-cd7b-433b-817d-e6e1650d90f9,USER_004,22/8/2023 23:35,Grocery Shopping,Giant Hypermarket,115.18,Successful,MERCH_GRC_3395,payment
9d46a498-57b7-45ae-af4d-2d39628050eb,USER_004,25/8/2023 14:09,Highway Toll,PLUS Highway,7.2,Successful,MERCH_TOLL_7231,payment
1b111360-314e-40b6-a639-8a23a58ab930,USER_004,26/8/2023 13:17,Streaming Service,Disney+ Hotstar,27.05,Successful,MERCH_STR_4633,payment
bae09f9c-6124-41fb-9478-f3c0090a226c,USER_004,26/8/2023 21:06,Petrol,Petronas Station,39.9,Successful,MERCH_PTR_5985,payment
f5d0307f-b437-45ae-98d0-220b7c438024,USER_004,27/8/2023 12:08,Wallet Top-up,Bank Transfer Top-up,254.52,Successful,TOPUP,topup
29957647-ba5f-428b-8972-a3876c284a96,USER_004,29/8/2023 13:19,Highway Toll,PLUS Highway,2.23,Successful,MERCH_TOLL_1008,payment
31aea633-4745-4af6-b33c-d96b2f0f1425,USER_004,29/8/2023 15:37,Food & Beverage,Old Town White Coffee,73.14,Successful,MERCH_FNB_5590,payment
87c1cc7b-6d34-4dbf-a714-79b2098a307c,USER_004,29/8/2023 18:30,Food & Beverage,Old Town White Coffee,30.07,Successful,MERCH_FNB_6956,payment
28d52783-65fa-40ec-aa1b-8a641aaf99da,USER_004,31/8/2023 9:50,Taxi / Ride-hailing,Maxim Malaysia,25.22,Successful,MERCH_RDH_3134,payment
fce57350-e5fc-45fe-a21a-226876cf0ed5,USER_004,31/8/2023 10:34,Food Delivery,Beep Delivery,59.17,Successful,MERCH_FDL_9664,payment
cc0e24f7-9e93-4692-ab1e-7141f95e9240,USER_004,31/8/2023 14:43,Grocery Shopping,Tesco Malaysia,223.49,Successful,MERCH_GRC_2429,payment
c1fa680f-b3bb-42a7-91cf-b175eb320660,USER_004,31/8/2023 19:33,Taxi / Ride-hailing,Grab Car,38.5,Successful,MERCH_RDH_1672,payment
d6446e86-5737-452c-8945-2fd66cd3bdcd,USER_004,1/9/23 9:15,Wallet Top-up,Public Bank Top-up,377.28,Pending,TOPUP,topup
ae9c0474-bb57-4090-825f-4bc3df59bf79,USER_004,1/9/23 15:10,Highway Toll,NKVE Toll,11.67,Successful,MERCH_TOLL_3249,payment
bc07bb8e-3434-48df-8c78-d86d7b1ee912,USER_004,1/9/23 17:40,Water Bill,PBAPP Penang,11.04,Successful,MERCH_WTR_7291,payment
51ab0f9b-782b-4b2a-80d8-c8f3ec31aa26,USER_004,1/9/23 22:29,Movie Ticket,GSC Cinemas,20.46,Successful,MERCH_MOV_3165,payment
65648c35-cc56-4298-9ee5-8d070b4da7ec,USER_004,1/9/23 23:42,Public Transport,Go KL City Bus,8.13,Successful,MERCH_TRNS_1221,payment
aab87085-0c29-4582-9997-60db9d8d520e,USER_004,4/9/23 19:04,Gaming Credits,Steam Wallet,86.01,Successful,MERCH_GAM_6544,payment
40b9353b-1e44-4d10-a037-d22921bf7d68,USER_004,5/9/23 7:08,Public Transport,RapidKL Bus,8.34,Successful,MERCH_TRNS_8279,payment
3fa9d699-07d4-4939-9913-8704bd32430f,USER_004,5/9/23 19:57,Petrol,Shell Malaysia,78.92,Successful,MERCH_PTR_1915,payment
2b3351c4-6a0b-4ea2-a9de-d5d5b5ad2910,USER_004,6/9/23 12:37,Petrol,Petronas Station,39.25,Successful,MERCH_PTR_1729,payment
c4f5c7f0-4d81-4055-92e1-3fc3ebfc0db8,USER_004,6/9/23 18:43,Petrol,Caltex Malaysia,30.11,Successful,MERCH_PTR_3323,payment
cb637d24-fa4c-40c8-be74-f01e94e4c5b9,USER_004,6/9/23 20:11,Food & Beverage,Secret Recipe,31.5,Successful,MERCH_FNB_3414,payment
49e171e2-70d3-4367-813e-67ba7a96b9a7,USER_004,7/9/23 8:09,Parking,Secure Parking,10.85,Pending,MERCH_PRK_2841,payment
130cb5f4-67e0-4b4d-a84f-922882e4a37e,USER_004,7/9/23 18:09,Food & Beverage,Gong Cha Malaysia,10.72,Successful,MERCH_FNB_6854,payment
305987c1-6c13-4bdc-b67d-c31b3ca99d11,USER_004,7/9/23 18:31,Food Delivery,Grab Food,59.15,Successful,MERCH_FDL_1710,payment
00537b3a-6dbb-4bc2-90e5-7c99299f7f2e,USER_004,8/9/23 7:34,Petrol,Petron Malaysia,91.15,Successful,MERCH_PTR_3971,payment
04ddd992-5011-45ce-b176-2e536c7d174a,USER_004,8/9/23 14:11,Taxi / Ride-hailing,MyCar Ride,26.12,Successful,MERCH_RDH_5702,payment
bf2f4ddb-d6df-4b2e-958e-49751684117d,USER_004,8/9/23 19:23,Parking,JPA Parking,16.59,Successful,MERCH_PRK_5348,payment
562b92a7-71dd-4e34-8d4f-96ec8817bd7d,USER_004,9/9/23 7:41,Highway Toll,PLUS Highway,12.39,Successful,MERCH_TOLL_3435,payment
f27a023d-0b08-43e5-b59e-960f2cea80a0,USER_004,9/9/23 10:18,Public Transport,Rapid Penang Bus,8.33,Successful,MERCH_TRNS_8838,payment
10beac43-44ee-49a5-9821-2301aa30540c,USER_004,9/9/23 12:11,Online Shopping,Zalora Malaysia,63.41,Pending,MERCH_OSP_3370,payment
928d0036-10e9-46c3-9335-10d1e25a6fd2,USER_004,9/9/23 23:07,Food & Beverage,Secret Recipe,28.95,Successful,MERCH_FNB_6777,payment
e3f0db67-4eda-4102-b196-212c9efe8ac5,USER_004,10/9/23 7:40,Taxi / Ride-hailing,AirAsia Ride,15.19,Failed,MERCH_RDH_6463,payment
27ce3c1e-f6cd-4d54-902d-84539004c836,USER_004,10/9/23 16:03,Parking,Secure Parking,11.89,Successful,MERCH_PRK_7859,payment
ba4a9a42-e46d-4013-be0c-eeb02c470048,USER_004,12/9/23 16:05,Petrol,Petron Malaysia,64.62,Successful,MERCH_PTR_4770,payment
561d21fe-ace1-454b-916f-ff71336ac44f,USER_004,12/9/23 20:40,Online Shopping,PG Mall,357.48,Successful,MERCH_OSP_4593,payment
407b0a22-77e0-41df-b563-19f94cc459c8,USER_004,14/9/2023 22:59,Highway Toll,PLUS Highway,9.32,Successful,MERCH_TOLL_6937,payment
008e8556-fe4e-4d59-8303-ebbf3019d345,USER_004,14/9/2023 23:45,Parking,APCOA Parking,8.5,Successful,MERCH_PRK_6723,payment
0ab95daf-2736-4e5c-90d1-b6402fab767a,USER_004,15/9/2023 9:04,Movie Ticket,TGV Cinemas,25.97,Successful,MERCH_MOV_5828,payment
84f7d51a-6031-4fa5-b300-c932378245e7,USER_004,15/9/2023 13:20,Petrol,Caltex Malaysia,48.97,Successful,MERCH_PTR_4973,payment
e6878781-0f58-4c8d-9d60-d5bd7f02464c,USER_004,15/9/2023 22:24,Taxi / Ride-hailing,Grab Car,27.63,Successful,MERCH_RDH_3344,payment
c4e7144e-7723-4a7b-bc56-4b664145c83e,USER_004,16/9/2023 11:41,Wallet Top-up,RHB Online Top-up,163.52,Successful,TOPUP,topup
558a2a5d-c733-4d62-af59-9729d58dc6d1,USER_004,16/9/2023 12:34,Electricity Bill,Tenaga Nasional (TNB),67.24,Successful,MERCH_UTL_3591,payment
088bc09f-377e-4629-bf95-94319b03c717,USER_004,18/9/2023 22:04,Highway Toll,PLUS Highway,9.47,Successful,MERCH_TOLL_1204,payment
2ba7108b-a090-4241-963a-8ce66b639e1b,USER_004,19/9/2023 7:50,Public Transport,MRT Putrajaya Line,7.69,Successful,MERCH_TRNS_8696,payment
de4f58c8-4c40-44a6-8921-e6125e2c65aa,USER_004,20/9/2023 16:19,Taxi / Ride-hailing,MyCar Ride,29.4,Successful,MERCH_RDH_8703,payment
4416ba83-6906-4870-b9d6-270fdaab5c4c,USER_004,23/9/2023 18:41,Gaming Credits,Mobile Legends Diamonds,15.57,Successful,MERCH_GAM_5698,payment
04ca68f9-2d58-406e-b94c-b4cafb959719,USER_004,23/9/2023 22:16,Streaming Service,iQIYI Malaysia,34.09,Successful,MERCH_STR_3843,payment
a7d003df-245a-426a-aabc-8bec7fda22fd,USER_004,25/9/2023 9:46,Insurance,Allianz Malaysia,328.17,Successful,MERCH_INS_5227,payment
700fd1ba-9469-4276-b088-4344fb9d8af0,USER_004,25/9/2023 18:25,Taxi / Ride-hailing,AirAsia Ride,22.14,Successful,MERCH_RDH_3569,payment
0baa6f99-868c-4c7c-a58c-f773e056ca16,USER_004,26/9/2023 6:10,Food Delivery,Foodpanda,43.23,Successful,MERCH_FDL_4471,payment
e3746d4f-83bc-44d4-88f7-6063d64062fb,USER_004,27/9/2023 6:52,Food Delivery,Beep Delivery,75.69,Successful,MERCH_FDL_2264,payment
3e0f9e8b-d9da-43fe-b41c-6c9ca92ff7c8,USER_004,27/9/2023 12:12,Mobile Recharge,U Mobile Reload,16.59,Successful,MERCH_MBL_7233,payment
0adfc72a-1487-4cc2-89ca-530127a54da5,USER_004,27/9/2023 12:34,Streaming Service,Disney+ Hotstar,17.46,Successful,MERCH_STR_5422,payment
f0342389-2468-4913-95d6-7c75b9208ee9,USER_004,28/9/2023 11:12,Water Bill,SATU Sdn Bhd,21.98,Successful,MERCH_WTR_1459,payment
efecede4-bd65-4dcd-a54f-5b95c4645010,USER_004,28/9/2023 13:18,Highway Toll,LDP Toll,12.09,Successful,MERCH_TOLL_1179,payment
2943d370-9593-4e46-b04a-e8330641636e,USER_004,28/9/2023 23:13,Petrol,Petronas Station,54.23,Failed,MERCH_PTR_4937,payment
b5bb0a14-1f99-40e2-bdda-8f5cb3d59e1a,USER_004,29/9/2023 14:59,Petrol,Petron Malaysia,34.11,Successful,MERCH_PTR_8926,payment
667b8abd-1c44-4dfd-bd72-fd4a596e49fe,USER_004,29/9/2023 21:05,Wallet Top-up,Maybank2u Top-up,395.14,Successful,TOPUP,topup
09621aee-ea98-4c25-90bf-25f35e22950c,USER_004,29/9/2023 23:16,Wallet Top-up,Debit Card Reload,198.72,Successful,TOPUP,topup
6596d3c1-b53b-4582-bfdc-375c0ebae4d3,USER_004,29/9/2023 23:22,Taxi / Ride-hailing,inDrive Malaysia,25.23,Successful,MERCH_RDH_2595,payment
13a05204-282f-46b2-839d-2fb972aeb377,USER_004,1/10/23 8:20,Wallet Top-up,Debit Card Reload,157.83,Successful,TOPUP,topup
26c833d0-6bde-4dd9-99b1-6af25ce6b43e,USER_004,1/10/23 10:49,Food Delivery,Shopeefood,88.33,Successful,MERCH_FDL_8046,payment
851403aa-4d25-4d60-a17c-72443a5c2c6d,USER_004,2/10/23 13:44,Food & Beverage,McDonald's Malaysia,25.24,Successful,MERCH_FNB_7929,payment
cf6448f2-3966-4585-affe-ea631ff3cc8a,USER_004,2/10/23 17:54,Highway Toll,PLUS Highway,7.17,Successful,MERCH_TOLL_5487,payment
e09fc118-6e28-4159-a2b2-be1066fe33a1,USER_004,3/10/23 11:45,Taxi / Ride-hailing,AirAsia Ride,19.13,Successful,MERCH_RDH_9597,payment
a62def47-f560-4c3c-bec6-1f05a90c1c2b,USER_004,4/10/23 15:24,Food & Beverage,McDonald's Malaysia,72.12,Successful,MERCH_FNB_2514,payment
73da3bd8-aef8-485a-9515-d122478a66ed,USER_004,4/10/23 22:51,Wallet Top-up,RHB Online Top-up,191.13,Successful,TOPUP,topup
dfe201a3-28ec-4a9c-946e-6e050b3343e5,USER_004,5/10/23 6:37,Online Shopping,Amazon.com.my,350.64,Successful,MERCH_OSP_9773,payment
b1a8bd3b-17ec-4f2b-aca0-44df199b854b,USER_004,5/10/23 9:36,Taxi / Ride-hailing,MyCar Ride,50.8,Successful,MERCH_RDH_7375,payment
6000e398-5611-4048-b072-b6336fe700fe,USER_004,5/10/23 20:05,Parking,Wilson Parking MY,15.01,Successful,MERCH_PRK_2274,payment
a54b5dcd-73e8-4737-a4c1-2f71afc47db1,USER_004,6/10/23 22:33,Public Transport,Go KL City Bus,1.13,Successful,MERCH_TRNS_6185,payment
a43e9546-35b0-4e35-b04c-84539a46ae9a,USER_004,8/10/23 18:55,Parking,Secure Parking,4.04,Failed,MERCH_PRK_6184,payment
28eddd97-24ad-4cd9-9b45-192963ba78a7,USER_004,9/10/23 7:39,Online Shopping,PG Mall,494.35,Failed,MERCH_OSP_1060,payment
b57089f8-fa4b-43fb-b12e-4c9f8904d5dc,USER_004,10/10/23 11:04,Education,iLearn,37.06,Successful,MERCH_EDU_2596,payment
38d490bd-a64c-402e-8d2e-d96801e48fbd,USER_004,10/10/23 23:55,Food & Beverage,Marrybrown,21.21,Successful,MERCH_FNB_7185,payment
7e25aa2e-e1af-4316-bf9b-f3dc3a0957d3,USER_004,11/10/23 8:20,Food & Beverage,McDonald's Malaysia,66.03,Successful,MERCH_FNB_7066,payment
7b725bf8-7ba8-41bf-81a1-0251df4df28f,USER_004,11/10/23 15:23,Parking,DBKL Parking,14.59,Successful,MERCH_PRK_3043,payment
b1967080-240f-4b44-b341-27c6b19b4120,USER_004,11/10/23 20:50,Online Shopping,Amazon.com.my,189.06,Successful,MERCH_OSP_6762,payment
7b615e8c-00fb-4aa8-936e-6ddea374884a,USER_004,13/10/2023 19:12,Petrol,BHP Petrol,113.37,Successful,MERCH_PTR_2857,payment
